track_id,frame,x,y,w,h,speed
0,0,215.47750339319273,15.756698838954847,50.96995214823583,70.67590975381779,74.5873181125018
0,1,217.14338908744315,16.49328529404596,50.78316120282112,70.44383175360258,74.5873181125018
0,2,220.51030844700026,16.657802599362018,51.28042364790928,70.97626597084643,74.5873181125018
0,3,223.1947040706232,17.712455964355797,50.95737608495105,70.76896498104153,74.5873181125018
0,4,226.18723995658746,17.289501929495753,50.933884712190896,70.3869943471361,74.5873181125018
0,5,227.9831754165942,17.565864893884697,50.85404903193542,70.60075928755211,74.5873181125018
0,6,230.608959288137,17.939461676026934,51.22133222374894,70.7701237727256,74.5873181125018
0,7,232.8381909520514,17.817503618372008,51.39212712801544,71.11154130357986,74.5873181125018
0,8,235.01210595437485,18.852543874122283,51.56069711413173,70.89790538022375,74.5873181125018
0,9,238.25039999925787,18.151892131018897,51.594340692058125,71.25158945494861,74.5873181125018
0,10,241.4955230826926,19.179676972188656,51.264148610194724,70.30101637032897,74.5873181125018
0,11,243.06901204486584,19.063634108894,50.77042604787217,70.78204857806823,74.5873181125018
0,12,245.76270442250333,19.296689554871623,50.801699096969884,70.46500118840191,74.5873181125018
0,13,247.80608841518693,18.57703879053812,51.67874485013608,70.51473874148098,74.5873181125018
0,14,250.66532431715495,19.245925023221947,51.63197635063767,71.05962025613817,74.5873181125018
0,15,253.29404927750366,18.486727907169946,51.172543179275,70.86861781724659,74.5873181125018
0,16,255.95588721767862,19.49280087667383,51.70353789599554,70.26738266900963,74.5873181125018
0,17,257.59967588251624,20.482550944619,51.17165087114463,71.2642297351072,74.5873181125018
0,18,260.5012329533464,19.911700457000236,51.043665435427194,70.33616812472786,74.5873181125018
0,19,262.2446667375632,20.756774799014824,51.33128423072088,71.05187960584595,74.5873181125018
0,20,264.9827373887929,21.499394331386906,51.07071817465444,71.135834443667,74.5873181125018
0,21,267.6201808244979,20.500370510528292,51.23187009846464,70.97294788547447,74.5873181125018
0,22,270.3936120001132,20.78861929617212,50.75456857277404,70.24305589553839,74.5873181125018
0,23,273.04098210035926,21.78951177641105,51.10764610920945,70.34120250254509,74.5873181125018
0,24,275.702695215399,20.86772983894522,50.94301405847926,70.84981731607566,74.5873181125018
0,25,276.6176370159672,21.91438316162002,50.982442236074185,70.69629586925697,74.5873181125018
0,26,280.1813903033104,22.035527111893206,51.36518606800914,70.4360010347441,74.5873181125018
0,27,283.4062655412431,22.51078836037947,51.41005428568802,71.01297115434693,74.5873181125018
0,28,285.56610210460644,22.78305235772924,51.1796125702199,70.2354798047167,74.5873181125018
0,29,287.58131890740134,22.189527248885952,50.730111956442414,70.74104779728752,74.5873181125018
0,30,289.84110019401237,22.272653901502935,50.84403416297557,70.7440370839263,74.5873181125018
0,31,292.7812443593377,23.66205640692644,51.15276008643981,70.97606388777747,74.5873181125018
0,32,295.77957426180507,23.789182041652232,50.44734331511395,71.03211707577465,74.5873181125018
0,33,297.7247853162095,23.639256451538422,51.26830271231792,70.77833910809485,74.5873181125018
0,34,300.1912158858777,23.461185672376796,50.58644389748424,70.6308375416414,74.5873181125018
0,35,302.1061763151575,24.393995584449407,51.070304535198424,70.68855456684572,74.5873181125018
0,36,304.55977272527906,23.811874195765764,51.15347456849106,70.21789940473455,74.5873181125018
0,37,307.6114517238978,24.22742085452531,50.801218545495466,69.94404210039428,74.5873181125018
0,38,310.19416869735693,24.34493651331188,50.99793196303159,70.59266557105774,74.5873181125018
0,39,313.3224140645237,24.68209959978808,51.1829202658936,70.217390099111,74.5873181125018
0,40,315.71437909092754,25.37901562757441,51.47701494709859,70.67781377937713,74.5873181125018
0,41,317.8255704158281,25.319016604933825,51.34089121035474,70.61785407249114,74.5873181125018
0,42,319.10683251106116,25.861241912822575,50.57644659601412,70.59153095863621,74.5873181125018
0,43,322.2180487045486,25.03865621996309,51.34087142789801,70.60341304959076,74.5873181125018
1,0,448.4667374417278,231.87778136289327,63.57390288342215,56.2161749111899,93.71790363512383
1,1,450.0828482116692,229.87091262896467,63.41338676240314,56.15933612786621,93.71790363512383
1,2,449.694999409683,229.35834093234214,63.40505874777134,55.81956761182823,93.71790363512383
1,3,449.90711383529583,229.2710494912442,63.4461710781352,56.35011441455615,93.71790363512383
1,4,449.0367244362767,227.8099445151088,64.0024693881723,56.3418316511139,93.71790363512383
1,5,450.97883760542385,226.8301260018932,63.763169427372844,56.24246068254383,93.71790363512383
1,6,450.2471731498095,226.39798797363497,63.420724669232804,56.04082740159725,93.71790363512383
1,7,451.6378909602894,225.5407924040948,62.984085895285574,56.10653224852276,93.71790363512383
1,8,450.5845008186965,224.50733199785705,63.99721796310113,56.601831912746945,93.71790363512383
1,9,450.30992000159193,223.69909952355397,63.28764380024724,56.091122468199764,93.71790363512383
1,10,449.79012614654073,223.71527692120108,64.06629433849336,55.92427100997544,93.71790363512383
1,11,450.0764645603998,221.4066941273836,63.2999278331359,55.369211390508774,93.71790363512383
1,12,450.23677493429665,222.11727903631987,63.48538234351621,56.557487701349785,93.71790363512383
1,13,450.70403824506104,221.52702626540872,63.648849497259704,56.18651174325071,93.71790363512383
1,14,452.3653431540372,219.66232796926198,63.22271709743771,56.361685431481796,93.71790363512383
1,15,451.21032198644207,219.53559745448038,63.312593925006205,56.54252751033761,93.71790363512383
1,16,451.7967221053778,217.84646281242226,63.638057304072355,56.05188684383746,93.71790363512383
1,17,452.6838602713805,217.00610795774224,63.45316176925493,55.981361024304746,93.71790363512383
1,18,451.4785039612431,216.53311100602642,63.819420842958955,56.11796643707405,93.71790363512383
1,19,451.69928598386343,215.0056756166604,63.340863434325705,57.127854698376545,93.71790363512383
1,20,452.4534029234161,214.5010795595213,63.18786492989706,56.00843758171386,93.71790363512383
1,21,452.0625442621814,214.0870267550321,63.365775922076296,55.91514009087247,93.71790363512383
1,22,452.92518730893204,213.4733768669926,63.47671369648517,56.23491406854893,93.71790363512383
1,23,452.08984119111443,210.95738269882904,63.623782650483335,55.97994910798503,93.71790363512383
1,24,451.9938726355304,211.28314549963494,63.808774616768936,55.94995318837145,93.71790363512383
1,25,451.9186824195793,211.10107402040887,63.815394773747414,56.013432318555495,93.71790363512383
1,26,453.05763035243234,209.81320304810782,63.679471755321615,55.9228243468741,93.71790363512383
1,27,453.3334871028358,209.73852002086602,63.7802060730434,56.4686144194023,93.71790363512383
1,28,451.17151066446354,208.4450766988338,63.58145050734779,56.25699877883986,93.71790363512383
1,29,452.8829676119089,207.52031559224963,63.71271932389405,56.22197598273157,93.71790363512383
1,30,453.107202901409,207.28538129075503,63.257473970174814,56.610158990240926,93.71790363512383
1,31,453.56787956749866,205.44622284313672,63.50208953353476,56.0251143500501,93.71790363512383
1,32,453.95761395920766,205.20019782725572,63.42204524980959,55.97044694117749,93.71790363512383
1,33,453.91154811112307,204.68281103018398,63.55493319754098,56.42661818116053,93.71790363512383
1,34,453.71328485346714,203.4157741102603,63.50169922893744,56.38932507378625,93.71790363512383
1,35,453.2870205365937,202.88195604934296,63.52010435787456,56.40869485118858,93.71790363512383
2,0,516.9750820039878,244.41151948244095,54.73262324074465,42.26291545321973,80.17254763946097
2,1,517.2723486361504,245.16913156480797,55.34678785019936,41.861570590070244,80.17254763946097
2,2,518.7419449778806,243.91471583644667,54.89631236930633,42.76274524817485,80.17254763946097
2,3,518.1499458386982,243.71689300656482,55.225786080398194,42.57376508666149,80.17254763946097
2,4,519.117760109659,243.0013666382853,55.75969472479915,42.60435692894747,80.17254763946097
2,5,518.8777597650152,243.06801144460874,54.86944655449017,42.35731198382163,80.17254763946097
2,6,519.1896204375146,242.88327791978398,55.40352660520012,42.42966865569667,80.17254763946097
2,7,519.7626112439851,243.42121223257772,55.57036387160933,41.991949558759885,80.17254763946097
2,8,520.1045192197134,243.31377288665277,55.375832453462145,42.38830810948017,80.17254763946097
2,9,521.4336440441514,242.0867296340411,54.716408933586294,42.06034624536571,80.17254763946097
2,10,521.3599737867278,242.0211656431109,55.01398483679022,42.02779841681868,80.17254763946097
2,11,521.4347554552498,241.70518895321973,55.27039014544131,42.558765772943744,80.17254763946097
2,12,521.9510153463758,241.89232319703868,54.98584051196405,42.479673817239636,80.17254763946097
2,13,522.6820346240921,242.5814080770009,54.831508672726365,42.42904920230609,80.17254763946097
2,14,523.3057705931334,241.39248307339417,55.33521052193245,41.88874165785165,80.17254763946097
2,15,524.5894446972624,240.69005446430418,55.43609246188712,41.98396164886701,80.17254763946097
2,16,524.5517529861012,240.9570632097007,55.20767715586629,42.3363015792608,80.17254763946097
2,17,524.9729468065852,240.77705002999153,54.269995170722446,42.09228081552945,80.17254763946097
2,18,524.9607042092049,240.50596318468564,55.39109653911387,42.624896551341116,80.17254763946097
2,19,525.2412304312982,239.76974812198733,55.5753998167194,42.64521450258082,80.17254763946097
2,20,525.6117890577021,241.35708855693278,55.05548764568983,41.97916253642327,80.17254763946097
2,21,526.1297161965477,240.63023474104708,54.87891425095487,42.90566597587181,80.17254763946097
2,22,526.2056580947248,240.3569025535426,55.32348899597858,42.27408133467393,80.17254763946097
2,23,527.6404559799572,238.91816555297567,55.56742181979758,42.3011932438577,80.17254763946097
2,24,527.2752401542542,239.8310255034876,55.4781199877974,42.55123708173586,80.17254763946097
2,25,528.992477978296,239.78517504955042,55.54520227344375,42.158339271395825,80.17254763946097
2,26,528.4922562448922,239.3146768347459,55.15482761270664,42.410789022500744,80.17254763946097
2,27,529.0983150280161,239.2436810344817,55.12966761648662,42.215358687931214,80.17254763946097
